date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:43	21313/21313	---M--	200	added ('OK')	image/jpg	etag:TKWvyl3xFGKqR32kUek+9m1FmXg	https://www.windesheim.nl/getmedia/ddf81afc-1b0d-4b5a-a0a8-9c42673441c4/Maarten-Dijkstra-profielfoto-kleine-afmeting.jpg?width=950&height=600&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/ddf81afc-1b0d-4b5a-a0a8-9c42673441c4/Maarten-Dijkstra-profielfoto-kleine-afmeting1480.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:43	20203/20203	---M--	200	added ('OK')	image/jpg	etag:pWoQxhCwoc1xPsGwjbVLmCTQ+ss	https://www.windesheim.nl/getmedia/f8ee39ed-7744-4e92-b485-0e58df17ca71/ERIKGEERDS-juist.jpg?width=3875&height=2994&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/f8ee39ed-7744-4e92-b485-0e58df17ca71/ERIKGEERDS-juist7425.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:43	26973/26973	---M--	200	added ('OK')	image/jpg	etag:Snd1OxVZEK6d6oi9HCdrrw1ohu8	https://www.windesheim.nl/getmedia/a5dcd638-1d81-4c13-8cd0-9bd6d1d13ca3/Mik-Kok.jpg?width=950&height=600&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/a5dcd638-1d81-4c13-8cd0-9bd6d1d13ca3/Mik-Kok1480.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:44	17323/17323	---M--	200	added ('OK')	image/jpg	etag:AxyVRxrklLflpmVUU8RgVuM2wQI	https://www.windesheim.nl/getmedia/68d4029c-7baa-4fdb-b499-5444c4cbe330/NIENKEKONING.jpg?width=4016&height=3103&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/68d4029c-7baa-4fdb-b499-5444c4cbe330/NIENKEKONINGed63.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:44	20551/20551	---M--	200	added ('OK')	image/jpg	etag:S/J0wOELbvMiagHpT/FXwRMuIeo	https://www.windesheim.nl/getmedia/813f0fea-ec09-4918-b297-6a181a18e95e/Eva-Noort.jpg?width=320&height=214&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/813f0fea-ec09-4918-b297-6a181a18e95e/Eva-Noort0f2c.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:44	42058/42058	---M--	200	added ('OK')	image/jpg	etag:zuP15C6YMb837xIdaQIgQd0nNNA	https://www.windesheim.nl/getmedia/e5d9f6d9-2a25-47ee-9293-8cfd77b34f19/Andy-SSC.jpg?width=4256&height=2832&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/e5d9f6d9-2a25-47ee-9293-8cfd77b34f19/Andy-SSC5030.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:45	16308/16308	---M--	200	added ('OK')	image/jpg	etag:Yuqm8DH2jeNSUa0s2jysNhYa34Q	https://www.windesheim.nl/getmedia/17c427e8-32a2-4a3b-afed-696501c1d91c/ANTONDEVRIES-(002).jpg?width=950&height=600&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/17c427e8-32a2-4a3b-afed-696501c1d91c/ANTONDEVRIES-(002)1480.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:45	35910/35910	---M--	200	added ('OK')	image/jpg	etag:LfdfwESg/lcX2gSpJYE2kcCatr0	https://www.windesheim.nl/getmedia/474efb44-5dfd-4b35-a43f-d6a6bda5f37b/Economiemanagementrecht_header_190603-471.jpg?width=1920&height=520&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/474efb44-5dfd-4b35-a43f-d6a6bda5f37b/Economiemanagementrecht_header_190603-471aebf.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studiekeuze-en-loopbaanbegeleiding)
13:14:46	135252/135252	---M--	200	added ('OK')	image/jpg	etag:cUVrEe8tAv7Ha+45mGWsw5wRbDg	https://www.windesheim.nl/getmedia/474efb44-5dfd-4b35-a43f-d6a6bda5f37b/Economiemanagementrecht_header_190603-471.jpg?width=1920&height=520&ext=.jpg&type=SocialMediaImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/474efb44-5dfd-4b35-a43f-d6a6bda5f37b/Economiemanagementrecht_header_190603-4715ef1.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studie-en-carrierescan)
13:14:46	52263/52263	---M--	200	added ('OK')	image/jpg	etag:XXKei6sTMtJxSL1YXf9vfjyPyjw	https://www.windesheim.nl/getmedia/4102a83e-7de8-4d71-b61b-5b7f4e27188e/thumbnail_950x600_studieencarrierescannienke_950x600.jpg?width=950&height=600&ext=.jpg&type=TwoColumnsVideo	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/4102a83e-7de8-4d71-b61b-5b7f4e27188e/thumbnail_950x600_studieencarrierescannienke_950x600b5b7.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studie-en-carrierescan)
13:14:46	21917/21917	---M--	200	added ('OK')	image/jpg	etag:Lvb0JH5/OdHWITdTTL3t6epkZkQ	https://www.windesheim.nl/getmedia/99161cbc-b576-4f57-a7ff-8087b855f54f/Leiderschap_header_190523-297.jpg?width=1920&height=520&ext=.jpg&type=OpleidingsOverzichtImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/99161cbc-b576-4f57-a7ff-8087b855f54f/Leiderschap_header_190523-297aebf.jpg	(from https://www.windesheim.nl/professionals/hulp-bij-studiekeuze/studie-en-carrierescan)
13:14:47	112937/112937	---M--	200	added ('OK')	image/jpg	etag:B6b4qruWivI3YuGSbvZeEw3hzxU	https://www.windesheim.nl/getmedia/c1d296c6-8dd2-49ff-8820-c5d5d802886d/Open-avond-campagnebeeld-4-header.png?width=1920&height=520&ext=.png&type=SocialMediaImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/c1d296c6-8dd2-49ff-8820-c5d5d802886d/Open-avond-campagnebeeld-4-headerd58c.png	(from https://www.windesheim.nl/professionals/open-avond-almere)
13:14:47	80965/80965	---M--	200	added ('OK')	image/jpg	etag:oucmJqdfhZPRg1dW/hh5874cWVM	https://www.windesheim.nl/getmedia/cc9d3b9c-dedb-4419-a8a3-12e0aeb6c218/Contentfoto-Zwolle-4-open-avond.png?width=950&height=600&ext=.png&type=TwoColumnsImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/cc9d3b9c-dedb-4419-a8a3-12e0aeb6c218/Contentfoto-Zwolle-4-open-avond2e51.png	(from https://www.windesheim.nl/professionals/open-avond-almere)
13:14:48	140988/140988	---M--	200	added ('OK')	image/jpg	etag:l7SC+k6nw/ox78kqQmPCMzMySAo	https://www.windesheim.nl/getmedia/9670a9eb-2c19-40bc-b790-f54411c2b58d/Open-avond-campagnebeeld-3-header.png?width=1920&height=520&ext=.png&type=SocialMediaImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/9670a9eb-2c19-40bc-b790-f54411c2b58d/Open-avond-campagnebeeld-3-headerd58c.png	(from https://www.windesheim.nl/professionals/open-avond-zwolle)
13:14:48	79688/79688	---M--	200	added ('OK')	image/jpg	etag:tPCdKJpPpdhbB+CPfsJZK9qqdkA	https://www.windesheim.nl/getmedia/7249794a-93ad-4d52-aaa1-02e0d1a5a05e/Contentfoto-Zwolle-2-open-avond.png?width=950&height=600&ext=.png&type=TwoColumnsImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/7249794a-93ad-4d52-aaa1-02e0d1a5a05e/Contentfoto-Zwolle-2-open-avond2e51.png	(from https://www.windesheim.nl/professionals/open-avond-zwolle)
13:14:48	107889/107889	---M--	200	added ('OK')	image/jpg	etag:KAHF63ZSdNcYgK+/bbaIsTkxEro	https://www.windesheim.nl/getmedia/e3ecd7cc-8988-4d06-8c65-1e2c78561ee1/Nietgevonden_header1920x520.jpg?width=1920&height=520&ext=.jpg&type=SocialMediaImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/e3ecd7cc-8988-4d06-8c65-1e2c78561ee1/Nietgevonden_header1920x5205ef1.jpg	(from https://www.windesheim.nl/professionals/keuzeprogramma)
13:14:49	31538/31538	---M--	200	added ('OK')	image/jpg	etag:FKLun50N5/YlQBdXQxFfvRJKpHE	https://www.windesheim.nl/getmedia/22a41dc6-bc67-43e6-aa19-f86dd70467dc/Economie-Management-Recht_190523-290_1.jpg?width=950&height=600&ext=.jpg&type=GridItemImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/22a41dc6-bc67-43e6-aa19-f86dd70467dc/Economie-Management-Recht_190523-290_179b0.jpg	(from https://www.windesheim.nl/professionals/keuzeprogramma)
13:14:49	31434/31434	---M--	200	added ('OK')	image/jpg	etag:ejILwObm4IVT+sy1KLv5U39jt+E	https://www.windesheim.nl/getmedia/6da5542c-d5fc-4067-9117-bf0f3c62e309/SocialWork_190523-310.jpg?width=950&height=600&ext=.jpg&type=GridItemImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/6da5542c-d5fc-4067-9117-bf0f3c62e309/SocialWork_190523-31079b0.jpg	(from https://www.windesheim.nl/professionals/keuzeprogramma)
13:14:49	31763/31763	---M--	200	added ('OK')	image/jpg	etag:0INhaEqEOnVoQixeTtCZTK60U8c	https://www.windesheim.nl/getmedia/58c2c24e-e2b1-4636-8057-e81fd3855bcf/Elektrotechniek_191213-768a.jpg?width=950&height=600&ext=.jpg&type=GridItemImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/58c2c24e-e2b1-4636-8057-e81fd3855bcf/Elektrotechniek_191213-768a79b0.jpg	(from https://www.windesheim.nl/professionals/keuzeprogramma)
13:14:50	65973/65973	---M--	200	added ('OK')	image/jpg	etag:6IOSQQRWK8YjxC7Lh/xR/304s6g	https://www.windesheim.nl/getmedia/b78af6f3-0465-4bec-b34e-bd0617c16bd0/Professional-algemeen_190611-635.jpg?width=1083&height=684&ext=.jpg&type=TwoColumnsImage	C:/My%20Web%20Sites/Windesheim%20Phising/www.windesheim.nl/getmedia/b78af6f3-0465-4bec-b34e-bd0617c16bd0/Professional-algemeen_190611-635738a.jpg	(from https://www.windesheim.nl/professionals/opleidingsvormen/flexibel-deeltijdonderwijs)
